"east","north","evi.mean","evi.sd","annual.evi.sd","inter.evi.sd","nat.fres","Urban","Industrial","Quarry","ArtificialVeg","Arable","PermanentCrops","Pasture","HeteroAg","Forest","Scrub","OpenGround","InlandWet","MaritimeWet","InlandWater","Marine"
245000,335000,0.448594949,0.099114926,0.090330631,0.015955661,291.9,0,0,0.0027,0,0,0,0.2826,0.1043,0.1221,0.3183,0,0.1677,0,0.0025,0
245000,345000,0.507033773,0.105177478,0.101059822,0.013370594,279.1,0.0061,0,0.0045,0,0,0,0.6434,0.0047,0.1463,0.18,0,0.0154,0,0,0
245000,355000,0.512064398,0.110490341,0.091420099,0.013245505,280.8,0,0,0,0,0,0,0.6272,0.0041,0.0325,0.1343,0,0.2019,0,0,0
245000,365000,0.541509465,0.086439296,0.107509107,0.014670323,284.3,0.0075,0,0,0.0031,0,0,0.9269,0,0.0206,0.0348,0,0.0074,0,0,0
245000,375000,0.521608956,0.115339063,0.099221096,0.012096018,280.5,0.0953,0.0103,0.0011,0.0072,0,0,0.7264,0.0191,0.0199,0.1104,0,0.0103,0,0,0
245000,385000,0.502651443,0.110536288,0.109281429,0.014729983,269.7,0.0048,0,0,0,0,0,0.6586,0.0148,0.0596,0.2623,0,0,0,0,0
245000,395000,0.440277235,0.103080876,0.107937384,0.014352345,300.6,0,0,0,0,0,0,0.3794,0.0038,0.0298,0.5584,0,0.0287,0,0,0
245000,405000,0.511943062,0.103598509,0.113121599,0.014274659,266.7,0,0,0.0046,0,0.002,0,0.8142,0.0203,0.0085,0.1493,0,0.0011,0,0,0
245000,415000,0.449800121,0.142736588,0.117376499,0.014987508,301.6,0.1706,0.0226,0.0043,0.0236,0.0454,0,0.5735,0.0737,0.0013,0.0177,0,0,0,0.0108,0.0116
245000,425000,0.463764105,0.143285827,0.100164777,0.014267835,364.3,0.0638,0.0272,9e-04,0.0082,0.0593,0,0.4614,0.0323,0.0687,0.0687,0,0.0865,0,0,0.0243
245000,435000,0.395675337,0.096709648,0.094452296,0.015276449,321,0,0,0,0,1e-04,0,0.1106,0.0025,0.0697,0.2746,0,0.5312,0,0.0116,0
245000,445000,0.408874119,0.113926685,0.105843007,0.010506933,352,0.017,0,0.0042,0.0018,0,0,0.4155,0.0299,0.0142,0.102,0.0012,0.3311,0.0089,0,0.0024
245000,455000,0.447275371,0.15849178,0.104095792,0.009672001,374.7,0,0,0,0.0046,0,0,0.3407,0.0342,0,0.1327,0.0539,0.0985,0.0016,0,0.0069
255000,105000,0.566032207,0.099761636,0.072017417,0.017201149,341.1,0.0574,0.0062,0.001,0.0071,0.0214,0,0.7202,0.0939,0.0406,0.0149,0.0023,0.0026,0.0114,0,0.0039
255000,115000,0.543215441,0.121869544,0.0745226,0.015759784,339.8,0.0548,0.0513,0.0067,0.0032,0.0594,0,0.7555,0.0087,0.0198,9e-04,0,1e-04,0,0.0397,0
255000,125000,0.582104876,0.095574111,0.073846855,0.018691656,327.9,0,0,0,0,0.0077,0,0.8267,0.0237,0.0508,0.0913,0,0,0,0,0
255000,135000,0.558270366,0.096891718,0.086850601,0.017227447,323,0,0,0.0033,0.0057,0.053,0,0.7207,0.0582,0.124,0.0283,0,0.0068,0,0,0
255000,145000,0.541459361,0.0970929,0.094708927,0.022418143,318.6,0.0203,0,0.0014,0.0144,0.2126,0,0.6606,0.0559,0.0297,0.005,0,0,0,0,0
255000,155000,0.522428508,0.121514379,0.094230204,0.028453664,324.2,0.0687,0.0151,0.0104,0.0105,0.2116,0,0.5791,0.1027,0.0021,0,0,0,0,0,0
255000,165000,0.578930961,0.090467535,0.088522034,0.019767666,310.5,0,0,4e-04,0,0.0199,6e-04,0.8283,0.0725,0.0444,0.0339,0,0,0,0,0
255000,175000,0.552779179,0.083760122,0.087891286,0.021163907,283.4,0.0092,0,0.0025,0.0059,0.0024,0,0.8685,0.0228,0.0608,0.0279,0,0,0,0,0
255000,185000,0.537962013,0.087756446,0.089844483,0.01748948,283.7,0,0,0.0044,0,0.0092,0,0.637,0.0817,0.1646,0.1036,0,0,0,0,0
255000,195000,0.496053036,0.112171918,0.118145596,0.022456701,280.3,0.0075,0.0034,0,0.0077,0.3395,0,0.4058,0.1542,0.066,0.0135,0,0.0025,0,0,0
255000,205000,0.488676826,0.099229181,0.107931132,0.023080826,276.8,0.0026,0.013,0,0.0229,0.3205,0,0.3444,0.1332,0.0813,0.0738,0,0.0083,0,0,0
255000,215000,0.491264124,0.114007895,0.101878031,0.019831754,265.9,0.0349,0,0,0.0068,0.039,0,0.5662,0.0569,0.0489,0.0983,0,0.1494,0,0,0
255000,225000,0.397220805,0.151875329,0.091137395,0.014442701,267.8,0.0067,0,0,0,0.0177,0,0.3179,0.0454,0.035,0.1839,0,0.3932,0,0,0
255000,235000,0.528318326,0.151460599,0.10450605,0.021490963,260,0.0052,0,0.0131,0,0.0841,0,0.6364,0.0191,0.0356,0.0463,0,0.1602,0,0,0
255000,245000,0.525272195,0.132653075,0.100063162,0.01539478,258,0.0095,7e-04,0.0146,0,0.0175,0,0.6756,0.0376,0.0624,0.0668,0,0.1157,0,0,0
255000,255000,0.563269274,0.0933855,0.108667683,0.017220662,265.3,0.0187,0,0.0042,0,0.0672,0,0.7813,0.0537,0.0122,0.0303,0,0.0325,0,0,0
255000,265000,0.570180774,0.117689652,0.103527326,0.017900145,261.4,0.0058,0,0,0.0061,0.0169,0,0.8285,0.0312,0.0284,0.0295,0,0.018,0,0.0357,0
255000,275000,0.5709964,0.096979835,0.106703165,0.017004075,260.5,0.0014,0,0.0106,0,0.0027,0,0.858,0.0761,0.0253,0.0106,0,0.0054,0,0.0098,0
255000,285000,0.575714939,0.113480431,0.100922748,0.018797183,260.2,0.0132,0,0,0,0,0,0.8289,0.0957,0.0279,0.0042,0,0,0,0.0306,0
255000,295000,0.554965929,0.084097275,0.088757916,0.017845053,266.5,0.0115,0,0,0,0,0,0.8864,0.0814,0.0028,0.0058,0,0,0,0.0121,0
255000,305000,0.55037772,0.082158574,0.098456166,0.015029324,258.7,0,0,0,0,0,0,0.7537,0.1984,0.0296,0.0112,0,0.003,0,0.0042,0
255000,315000,0.564581726,0.084279528,0.095056652,0.017114182,257.5,0.0077,0,0,0,0.0077,0,0.7738,0.1762,0.0261,0.0086,0,0,0,1e-04,0
255000,325000,0.564221698,0.086501411,0.098615078,0.017294116,287.9,0.0105,0,0,9e-04,0,0,0.9511,0.0025,0.0305,0.0011,0,0,0,0.0035,0
255000,335000,0.532049371,0.091530491,0.095694391,0.015996999,285.3,0.0088,0,0,0,0,0,0.6674,0.1752,0.0376,0.109,0,0.0018,0,0,0
255000,345000,0.389706755,0.09288089,0.092425561,0.010688724,284.4,0,0,0,0,0,0,0.0834,0.0863,0.1395,0.2807,0,0.4094,0,6e-04,0
255000,355000,0.55518322,0.088980959,0.101706855,0.016826359,280.1,0.0066,0,0.0039,0,0,0,0.8539,0.0708,0.0336,0.0314,0,0,0,0,0
255000,365000,0.548666422,0.094953808,0.101623715,0.01356019,283.1,0.0037,0,0.0034,0,0,0,0.8604,0,0,0.0457,0,0.0869,0,0,0
255000,375000,0.483756207,0.104494775,0.092701384,0.013322727,275,0.0052,0,0.0028,0,0,0,0.5805,0,0.0103,0.2325,0,0.1636,0,0.0053,0
255000,385000,0.457800401,0.110394246,0.099580272,0.01239345,280.2,0,0,0.0026,0,0,0,0.403,0.0195,0.0185,0.5515,0,0.0048,0,0,0
255000,395000,0.436828747,0.10876254,0.108088746,0.012266186,290.9,0,0,0,0,0,0,0.2586,0,0.0112,0.4077,0,0.3226,0,0,0
255000,405000,0.498925123,0.095356001,0.125081867,0.014195235,264.4,0.0079,0,0.006,0,0,0,0.7816,0,0.0066,0.1783,0,0.0198,0,0,0
255000,415000,0.451840452,0.09981457,0.104974934,0.012314491,328.6,0.0053,0,0,0,0.0373,0,0.437,0.0487,0.0984,0.3704,0,0.0032,0,0,0
255000,435000,0.456369583,0.126543635,0.095641456,0.012472689,367.2,0.0068,0,0,0.0021,0.0041,0,0.2913,0.011,0.0197,0.0075,0,0.2381,0,0,0.0108
255000,445000,0.445417218,0.115691301,0.107738804,0.009886399,353.7,0.0039,0,0,0,0,0,0.4372,0.0872,0.0385,0.0355,0.0018,0.3316,0,0,0.0099
265000,105000,0.55516573,0.114234038,0.065247763,0.015890841,338.1,0.0342,0.0082,0,0.0147,0.0583,0,0.7392,0.0286,0.0154,0.0017,0.0076,0.0093,0.0108,0.0029,0.0064
265000,115000,0.498928625,0.162757627,0.078847028,0.013439436,336.9,0.0936,0.0168,0,0.0243,0.101,0,0.5762,0.0026,0.009,0.0155,0,0,0.0105,0.0393,0
265000,125000,0.552846742,0.10257396,0.080079702,0.020172473,335.2,0,6e-04,0,0.0026,0.0732,0,0.799,0.0218,0.0497,0.0317,0,0.0035,0,0.018,0
265000,135000,0.540936952,0.098183331,0.091728244,0.018524382,310.6,0,0,0,0,0.0584,0,0.6995,0.0257,0.1099,0.0632,0,0.0391,0,0.0045,0
265000,145000,0.54997029,0.102041053,0.095924613,0.018910285,314.6,0,0,0,0,0.0581,0,0.735,0.0143,0.1352,0.0444,0,0.013,0,0,0
265000,155000,0.546982084,0.105871556,0.093791116,0.021432807,315.5,0.0126,0,0.0028,0.0053,0.2078,0,0.7465,0.0146,0.0076,0.0029,0,0,0,0,0
265000,165000,0.552842392,0.09674579,0.084593286,0.018784576,312.6,0.0138,0,0.0039,0,0.0834,0,0.6986,0.0952,0.0754,0.0298,0,0,0,0,0
265000,175000,0.52782603,0.09971572,0.087183451,0.019991861,287.4,0,0,0.0064,0,0.0637,0,0.645,0.0505,0.0925,0.1423,0,0,0,0,0
265000,185000,0.55525884,0.102571267,0.093677999,0.02209019,296.9,0.0045,0,0,0,0.2354,0,0.7291,0.008,0.0137,0.0091,0,0,0,0,0
265000,195000,0.420614623,0.109353214,0.133226321,0.028126294,287.2,0.0407,0,0,0.0049,0.6424,0,0.1961,0.025,0.0364,0.0326,0,0.0219,0,0,0
265000,205000,0.483049401,0.117231047,0.111301144,0.025529511,281.7,0.0081,0.007,0,0,0.3156,0,0.4136,0.0915,0.0396,0.0468,0,0.078,0,0,0
265000,215000,0.510680729,0.109256091,0.10563956,0.023431853,272.4,0.0286,0.003,0,0,0.1822,0,0.6071,0.0571,0.0334,0.0459,0,0.0427,0,0,0
265000,225000,0.376141314,0.155040005,0.08464613,0.016698587,268.8,0.0015,0,0.0073,0,0.0522,0,0.3513,0.0281,0.047,0.0476,0,0.4651,0,0,0
265000,235000,0.534041998,0.115235871,0.107760136,0.020605467,270.4,0.0351,0.0082,0.0079,0.0109,0.0712,0,0.6797,0.0264,0.0579,0.0219,0,0.0809,0,0,0
265000,245000,0.551906859,0.099593685,0.107070995,0.017622581,262.1,0.0016,0,0.0087,0,0.0634,0,0.8156,0.0152,0.0132,0.0245,0,0.0577,0,0,0
265000,255000,0.490645852,0.139775718,0.104027688,0.01906198,258.5,0.0071,0,0.0076,0,0.0806,0,0.5403,0.0388,0.0276,0.0532,0,0.245,0,0,0
265000,265000,0.571209944,0.088779232,0.101920434,0.018402521,265.8,0.0035,0,0,0.0036,0.0583,0,0.8705,0.019,0.0191,0.014,0,0.0121,0,0,0
265000,275000,0.594803095,0.083985735,0.094110024,0.018350141,268.5,0,0,0,0,0.0197,0,0.9601,0.0088,0.0091,0.0025,0,1e-04,0,0,0
265000,285000,0.558412694,0.119912776,0.094786092,0.015574021,267.6,0.016,0,0,0,0,0,0.8393,0.0247,0.0168,0.0242,0,0.0341,0,0.0448,0
265000,295000,0.553305485,0.082825711,0.094253596,0.016227824,254.9,0.0133,0,0,0,0,0,0.7991,0.1527,0.027,0.0079,0,0,0,0,0
265000,305000,0.546321066,0.089619689,0.097159006,0.014970995,268.3,0,0,0,0,0,0,0.7151,0.2402,0.0118,0.0055,0,0.0037,0,0.0238,0
265000,315000,0.543404872,0.102049736,0.095364312,0.015345412,280.7,0.0082,0,0,0,0,0,0.8535,0.0201,0.0583,0.0103,0,0.0088,0,0.0409,0
265000,325000,0.568129313,0.077910899,0.088576459,0.018336233,289.5,0.001,0,0.0032,0.0017,0,0,0.9868,0.0074,0,0,0,0,0,0,0
265000,335000,0.557052808,0.092808654,0.102399725,0.017001394,283.9,0.0644,0.004,0,0.0032,0,0,0.8486,0.0462,0.0338,0,0,0,0,0,0
265000,345000,0.541072677,0.083116714,0.098752412,0.016558813,271.5,0.0054,0,0,0,0,0,0.8254,0.1356,0.0104,0.0185,0,0,0,0.005,0
265000,355000,0.556854667,0.08609145,0.105548035,0.016306141,284.6,0.0099,0,0,0,0,0,0.9147,0.0398,0.0293,0.0063,0,0,0,0,0
265000,365000,0.484539388,0.098108613,0.089590586,0.013225784,268,0,0,0.0173,0,0,0,0.5966,0.0219,0.0642,0.1595,0,0.1407,0,0,0
265000,375000,0.472326023,0.098328176,0.089267325,0.013044765,268.2,0.0092,0,0.02,0,0,0,0.5622,0.0336,0.0167,0.2029,0,0.1552,0,0,0
265000,385000,0.441581032,0.092793126,0.097555984,0.01412537,276.2,0,0,1e-04,0,0,0,0.2626,5e-04,0.065,0.6461,0,0.026,0,0,0
265000,395000,0.410887183,0.096101996,0.101648131,0.011224471,300.4,0,0,0,0,0,0,0.0444,0,0.0991,0.7592,0,0.0974,0,0,0
265000,405000,0.466922138,0.108873211,0.119768123,0.010549852,297.2,0.0146,0,0,0,0,0,0.5446,0.0217,0.0573,0.2238,0,0.1371,0,0.0011,0
265000,415000,0.486746671,0.106442534,0.107394528,0.014359704,275.9,2e-04,0,0,0,0.0898,0,0.6122,0,0.0515,0.1418,0,0.1046,0,0,0
265000,425000,0.455410033,0.134184297,0.111828892,0.015617211,377,0.049,0.0371,0,0.0088,0.3705,0,0.2667,0,0.0394,0.0323,0,0,0.0044,0,0
275000,115000,0.50809579,0.101201586,0.090197587,0.01808729,318,0.0073,0,0,0.0176,0.3685,0,0.562,0.0038,0.0165,0.0061,0,0,0,0.0018,0.0014
275000,125000,0.509850973,0.105872684,0.096036544,0.018601757,319.4,0.0278,0.0159,0,0.0076,0.2378,0,0.6365,0.0159,0.037,0.0085,0,0,0,0.013,0
275000,135000,0.544424933,0.103698005,0.08842209,0.018544133,314.5,0,0,0,0,0.0924,0,0.6909,0.0298,0.1213,0.0166,0,0.0287,0,0.0201,0
275000,145000,0.566603521,0.106064236,0.094851935,0.015483977,332.8,0.0085,0,0,0.0028,0.0085,0,0.7217,0.0895,0.0801,0.0171,0,0.0722,0,0,0
275000,155000,0.56424539,0.090060518,0.099090293,0.014832816,332.5,0.008,0.0024,0,0,0.0635,0,0.7452,0.1396,0.0174,0.0135,0,0.0103,0,0,0
275000,165000,0.508209772,0.108271831,0.113592657,0.020325127,312.8,0.0071,0.002,0.0102,0.0054,0.3641,0,0.5809,0.0176,0.009,0.0039,0,0,0,0,0
275000,175000,0.449263431,0.112022966,0.11928004,0.02028609,311.4,0.0959,0.0198,0.0105,0.0091,0.4933,0,0.3651,1e-04,0.0027,0,0,0,0,0.0034,0
275000,185000,0.457812487,0.108137754,0.126487519,0.027873016,291.7,0.0097,0.0038,0,0.006,0.5737,0,0.3713,0.0213,0.0141,0,0,0,0,0,0
275000,195000,0.474911761,0.112503935,0.124700842,0.024920181,278.4,0,0,0,0.0029,0.4973,0,0.4701,0.0071,0.0133,0.0067,0,0.0028,0,0,0
275000,205000,0.517174731,0.110520697,0.108591923,0.022691974,280.8,0.0037,0,0,0.0037,0.214,0,0.6361,0.0586,0.0143,0.0264,0,0.0432,0,0,0
275000,215000,0.509022706,0.112136441,0.103867846,0.021495383,283.3,0.084,0.004,0.0015,0.0422,0.1424,0,0.5115,0.0131,0.0164,0.1263,0,0.0586,0,0,0
275000,225000,0.451425258,0.118310394,0.097752411,0.017886554,284,0.0403,0,0.0149,0.0074,0.0916,0,0.4076,0.1737,0.055,0.0413,0,0.1683,0,0,0
275000,235000,0.503529038,0.129049397,0.105493634,0.016224998,268.8,0.0162,0,0.0044,2e-04,0.0709,0,0.5902,0.1638,0.0467,0.0563,0,0.0516,0,0,0
275000,245000,0.5478429,0.100119781,0.107281711,0.016217975,265,0.0209,0.0027,0.0085,0.0186,0.1205,0,0.8015,0,0.0053,0.0061,0,0.016,0,0,0
275000,255000,0.531828778,0.111216504,0.110298725,0.020721565,268.7,0.0168,0,0.0061,0.0133,0.2864,0,0.6497,0.006,0.0079,0.0109,0,0.0027,0,0,0
275000,265000,0.550059086,0.107539569,0.106527553,0.022592622,270.7,0.0079,0,0,0,0.1865,0,0.7458,0.012,0.016,0.0171,0,0.0147,0,0,0
275000,275000,0.552531182,0.103814514,0.098903656,0.019287556,270.7,0.0299,0,0,0.0124,0.1471,0,0.7804,0.0041,0.0153,0.0074,0,0.0033,0,0,0
275000,285000,0.580368416,0.087322417,0.093885766,0.01796365,277.9,0.0049,0,0,0,0.0299,0,0.9433,0.0061,0.01,0.0033,0,0,0,0.0027,0
275000,295000,0.56207543,0.083873398,0.094417209,0.015156737,261.8,0.0189,0,0.0087,1e-04,0,0,0.8537,0.0787,0.0193,0.0157,0,0.005,0,0,0
275000,305000,0.559725308,0.092720719,0.094883196,0.017751358,258.1,0.0049,0,0,0,0,0,0.8328,0.1438,0.0042,0,0,0,0,0.0144,0
275000,315000,0.548784782,0.093559392,0.091450247,0.01493105,264.1,0.0072,0,0,0,0,0,0.8359,0.1168,0.0133,0.0032,0,0,0,0.0236,0
275000,325000,0.561440631,0.085114272,0.095192963,0.017833206,280.5,0.0141,0.0069,0.0032,0,0,0,0.8869,0.0859,5e-04,0,0,0,0,0.0025,0
275000,335000,0.574413145,0.079728254,0.099333597,0.017680439,289.5,0,0,0,0,0.0064,0,0.969,0.0079,0.0108,0.0056,0,0,0,0,0
275000,345000,0.570679781,0.089662168,0.103096068,0.019770527,286.2,0.0055,0,0,0,0.0062,0,0.9195,0.0051,0.059,0.0023,0,0,0,0.0026,0
275000,355000,0.55981944,0.084299891,0.094305801,0.019909903,286.7,0,0,0,0,0,0,0.9687,0,0.0102,0.0183,0,0,0,0.0029,0
275000,365000,0.553655917,0.094007473,0.089187012,0.014990411,286.2,0.0335,0.0065,0,0.0037,0,0,0.9281,0,0,0.0193,0,0.0034,0,0.0055,0
275000,375000,0.547756301,0.09105653,0.09183056,0.015317595,281.6,0.003,0,0.0115,0.0101,0,0,0.8915,0,0.0146,0.0695,0,0,0,0,0
275000,385000,0.454657985,0.12255862,0.101185053,0.011153422,278.1,0,0,0.0193,0,0,0,0.4192,0.0555,0.0781,0.4216,0,0,0,0.0064,0
275000,395000,0.488912681,0.105952079,0.113459562,0.012407327,270.9,0.0069,0,0.0017,0,0,0,0.5685,0.0285,0.0454,0.3425,0,0.0064,0,0,0
275000,405000,0.378730902,0.101824948,0.0872405,0.008122281,327.3,4e-04,0,0.0027,0,0,0,0.147,0.0132,0.0805,0.7023,0,0.0515,0,0.0022,0
275000,415000,0.461557535,0.111903748,0.111390757,0.011406399,326,0,0,0,0,0,0,0.4208,0,0.112,0.4674,0,0,0,0,0
275000,425000,0.443950517,0.115235459,0.100962623,0.013237241,352.3,0,0,0.0105,0,0.0019,0,0.3576,0.0098,0.2387,0.3816,0,0,0,0,0
275000,435000,0.456326583,0.144414949,0.114385832,0.01181613,380.1,0.0109,0,0,0.0111,0.0388,0,0.2966,0.0098,0.0894,0.1411,0.0214,0,0.026,0,0.0066
285000,115000,0.512652373,0.108513859,0.0852515,0.018904207,317.9,0.004,0,0,0,0.3011,0,0.6223,0,0.0233,0,0,0.0063,0.0017,0,0.0061
285000,125000,0.523331712,0.096541815,0.091000793,0.022659626,315.8,0,0,0,0,0.239,0,0.708,0.0098,0.0406,0.0027,0,0,0,0,0
285000,135000,0.51180931,0.1018569,0.096411946,0.020769653,317.8,0,0,0,0,0.282,0,0.6735,0.0033,0.0412,0,0,0,0,0,0
285000,145000,0.513396471,0.114154075,0.100098497,0.015624882,310.6,0,0,0,0,0.1488,0,0.6048,0.0148,0.0544,0.0041,0,0.1728,0,0,0
285000,155000,0.479764762,0.117753701,0.100140352,0.012779787,348,0,0,0.0087,0,0.0253,0,0.3766,0.0993,0.1319,0.0967,0,0.2617,0,0,0
285000,165000,0.515092097,0.099745928,0.111712041,0.022450281,314.9,0.0048,0,0.0013,0,0.3262,0,0.6054,0.0504,0.0117,0,0,0,0,0,0
285000,175000,0.504102146,0.108389616,0.114725025,0.020373733,307.5,0.0194,0,0,0.0123,0.4062,0,0.5035,0.0409,0.0086,0.0093,0,0,0,0,0
285000,185000,0.547967979,0.104670165,0.105366421,0.017596352,305.9,0.0152,0,0,0.0083,0.1892,0,0.7267,0.0396,0.0091,0.0057,0,0.0063,0,0,0
285000,195000,0.561368058,0.098207758,0.107370045,0.019077239,292.4,0,0,0,0.0101,0.1482,0,0.7978,0.0187,0.0221,0.0028,0,3e-04,0,0,0
285000,205000,0.55290732,0.096770084,0.11296804,0.017171912,277.5,0.0175,0,0.0153,0,0.1284,0,0.7952,0.0145,0.0021,0.027,0,0,0,0,0
285000,215000,0.514465105,0.11013233,0.109476538,0.016919465,277.7,0.0885,0.0408,0.0091,0.0054,0.1359,0,0.6747,0.0045,0.0034,0.0236,0,0.0141,0,0,0
285000,225000,0.500482754,0.116145997,0.104111785,0.018280824,272.5,0.0783,0.0127,0,0.0207,0.1631,0,0.5592,0.0633,0.003,0.0113,0,0.0884,0,0,0
285000,235000,0.550357232,0.102666548,0.107663967,0.018603973,260.2,0.0112,0.0025,0,0.0072,0.1213,0.0029,0.7902,0,0.0395,0.01,0,0.0148,0,0,0
285000,245000,0.567043001,0.090813878,0.104454108,0.019512725,262,0.0093,0.006,0.0043,0.0033,0.0541,0,0.8847,0.0056,0.0328,0,0,0,0,0,0
285000,255000,0.530330473,0.104796172,0.108418913,0.021171013,265.6,0.032,0,0.0016,0.007,0.1961,0,0.7212,0.0142,0.0081,0.0199,0,0,0,0,0
285000,265000,0.507670119,0.111249503,0.105864492,0.02173609,274.8,0.0939,0.0046,0,0.0055,0.1917,0,0.6803,0.024,0,0,0,0,0,0,0
285000,275000,0.526482115,0.116372427,0.102905426,0.020364675,276,0.0011,0,0.0309,0.0065,0.2419,0,0.6713,0.022,0.0031,0.0152,0,0.0081,0,0,0
285000,285000,0.577483802,0.093322828,0.100840732,0.020765091,279.9,0.0037,0,0,0,0.0938,0,0.8608,0.026,0.0157,0,0,0,0,0,0
285000,295000,0.559343071,0.087770711,0.095104523,0.01655511,255.9,0,0,0.0104,0.0028,0.0253,0,0.796,0.1134,0.028,0.0136,0,0.0105,0,0,0
285000,305000,0.565576623,0.090546872,0.08888805,0.016760309,280.5,0.0301,0,5e-04,0.0132,0.0118,0,0.8715,0.0411,0.0278,0,0,0,0,0.0038,0
285000,315000,0.53858155,0.108019241,0.089989663,0.016121838,261.1,0.0202,0.0044,0,0.0137,0,0,0.7818,0.1236,0.008,0,0,0.0032,0,0.0451,0
285000,325000,0.555262039,0.088946309,0.089737218,0.017552824,283.8,0.0077,0.0024,0,0,0.0033,0,0.8811,0.0424,0.0275,0.0141,0,0.0145,0,0.007,0
285000,335000,0.548686896,0.085387372,0.096829646,0.022047044,289.3,0.014,0,0,0,0,0,0.9413,0,0.0095,0.0242,0,0.0052,0,0.0058,0
285000,345000,0.566028089,0.100292144,0.097352334,0.020575638,289.4,0.0778,0,6e-04,0.0088,0.003,0,0.9096,2e-04,0,0,0,0,0,0,0
285000,355000,0.551265512,0.08650272,0.088205414,0.017833457,287,0.0149,0,0,0.0133,0.0045,0,0.9385,0.0039,0.0091,0.009,0,0.0068,0,0,0
285000,365000,0.535847932,0.099521457,0.079719423,0.014184022,285.3,0.0757,0.0077,0.0048,0,0,0,0.8576,0,0.0012,0.0061,0,0.0467,0,0,0
285000,375000,0.557889577,0.105681118,0.094853997,0.019594749,283.2,0.056,0,0.0075,0.0059,0.0034,0,0.896,0.0091,0.0139,0.0085,0,0,0,0,0
285000,385000,0.546590784,0.094430363,0.099209267,0.014659166,277.2,0.0175,6e-04,0,0,5e-04,0,0.8494,0.0363,0.0119,0.0837,0,0,0,0,0
285000,395000,0.52512818,0.100501815,0.109063687,0.016323337,272.7,0.0313,0,0.0034,0,0,0,0.7759,0.0827,0.0064,0.051,0,0.0495,0,0,0
285000,405000,0.525341346,0.093499035,0.106864366,0.014170328,265.1,0.0171,0,0,0,0,0,0.753,0.0202,0,0.2018,0,0.0081,0,0,0
285000,415000,0.522854517,0.093467955,0.107339847,0.016741086,267.4,0.0048,0,0.0032,0,0,0,0.8321,0.0046,0.0104,0.1378,0,0.007,0,0,0
285000,425000,0.542131344,0.091235444,0.098045177,0.01668297,272.6,0.0068,0,0.0043,0.0047,0,0,0.9202,0.0081,0.0237,0.0077,0,0.0244,0,0,0
285000,435000,0.499927029,0.13966035,0.087446793,0.014551171,375.3,0.1513,0.01,0.0033,0.0338,0.1907,0,0.4646,0.0407,0.0057,0,0.0025,0,0.0028,0,0.0233
295000,115000,0.532375152,0.090717659,0.072855929,0.019028615,315.4,0.0026,0,0,0,0.141,0,0.7303,0.0278,0.0824,0.0159,0,0,0,0,0
295000,125000,0.533039206,0.099346994,0.079400535,0.017617892,319.9,0.0101,0,0.0037,0,0.1386,0,0.7039,0.0498,0.0496,0.0134,0,0,0,0.0053,0
295000,135000,0.49054279,0.105094283,0.094483417,0.020545198,318.6,0.0232,0.0025,0,0.0039,0.3101,0,0.5905,0.0265,0.0205,0.0049,0,0,0,0.0116,0
295000,145000,0.468495986,0.106156649,0.115735898,0.020021895,329.6,0.0292,0.0107,0,0,0.4993,0,0.4411,0.0107,0.0076,0.0016,0,0,0,0,0
295000,155000,0.470596922,0.108775085,0.121348624,0.019706211,328.3,0.0152,0,2e-04,0,0.5091,0,0.4177,0.0042,0.037,0.0164,0,0,0,0,0
295000,165000,0.510855679,0.110826019,0.110371813,0.016547661,320.6,0.0105,0,9e-04,0,0.266,0,0.5419,0.0419,0.0962,0.0286,0,0.014,0,0,0
295000,175000,0.550465854,0.092329436,0.099872581,0.019799394,307.2,4e-04,0,0,0,0.0759,0,0.7482,0.0621,0.0517,0.0571,0,0.0046,0,0,0
295000,185000,0.562502629,0.101366752,0.098816818,0.016365893,280.9,0.0055,0,0,0,0.0217,0,0.6967,0.1174,0.0422,0.0665,0,0.0499,0,0,0
295000,195000,0.499519067,0.116931274,0.106390799,0.013901982,319.7,0,0,0.0063,0,0.0032,0,0.4494,0.0779,0.1845,0.1327,0,0.1458,0,0,0
295000,205000,0.499107211,0.147979174,0.117458454,0.014021445,276.5,0.0017,0,0,0.0065,0.01,0,0.5413,0.0749,0.0872,0.1041,0,0.0871,0,0.0872,0
295000,215000,0.534478878,0.132635921,0.115438008,0.016989764,279.4,0.0276,0.0027,0.0545,0.018,0.0811,0,0.7266,0.0061,0.0123,0.0143,0,0,0,0.0568,0
295000,225000,0.52435875,0.109591937,0.105421724,0.016132015,268.3,0.034,0.0414,0.0099,0.0586,0.1424,0,0.6939,0.0139,0.006,0,0,0,0,0,0
295000,235000,0.4952269,0.113712858,0.102681902,0.019669143,283.6,0.1204,0.0164,0,0.032,0.2018,0,0.5409,0.0661,0.02,0,0,0,0,0.0025,0
295000,245000,0.564029632,0.095249541,0.105377974,0.020391371,262.8,0.0092,1e-04,0,0.002,0.1402,0,0.8358,0.0034,0.0091,0,0,0,0,0,0
295000,255000,0.526398634,0.107076905,0.105198892,0.020546611,260.2,0.0167,0,0.0036,0.0298,0.2448,0,0.6609,0.0353,0.009,0,0,0,0,0,0
295000,265000,0.531026884,0.102645574,0.098540464,0.025166732,265.5,0.0077,0,0.0036,0.0065,0.2786,0,0.6776,0.0232,0.0027,0,0,0,0,0,0
